booking_id,hotel_id,room_id,created_at,checkin_date,checkout_date,lead_time_days,length_of_stay,num_guests,channel,cancellation_policy,price_per_night,total_price,refundable,is_cancelled,cancel_date,weather_score,events_nearby_level,competitor_price_index,holiday_flag,created_dow,checkin_dow
B013304,H011,H011-R036,09/03/2024,30/04/2024,06/05/2024,52,6,4,Direct,Flexible,78.45,470.7,1,0,,0.35,0,1.176,0,Saturday,Tuesday
B013305,H006,H006-R040,27/09/2024,19/03/2025,24/03/2025,173,5,1,Direct,NRF,92.8,464,0,0,,0.454,0,1.09,0,Friday,Wednesday
B013306,H004,H004-R032,02/02/2025,01/03/2025,03/03/2025,27,2,4,Direct,Semi-Flex,66.3,132.6,1,0,,0,0,1.002,0,Sunday,Saturday
B013307,H011,H011-R009,16/06/2025,10/07/2025,13/07/2025,24,3,1,OTA-Expedia,NRF,99.35,298.05,0,0,,0.687,1,0.963,0,Monday,Thursday
B013308,H002,H002-R059,15/01/2024,21/05/2024,31/05/2024,127,10,2,OTA-Booking,NRF,100.49,1004.9,0,0,,0.376,0,0.94,0,Monday,Tuesday
B013309,H009,H009-R006,16/02/2024,20/04/2024,24/04/2024,64,4,4,Direct,NRF,77.98,311.92,0,0,,0.426,0,0.971,0,Friday,Saturday
B013310,H001,H001-R018,22/07/2024,08/08/2024,17/08/2024,17,9,3,Direct,NRF,87.7,789.3,0,0,,0.614,0,0.856,0,Monday,Thursday
B013311,H010,H010-R020,27/09/2025,17/12/2025,23/12/2025,81,6,1,Corporate,Flexible,58.13,348.78,1,0,,0.364,0,0.877,0,Saturday,Wednesday
B013312,H001,H001-R026,26/11/2025,29/11/2025,05/12/2025,3,6,4,Phone,NRF,48.76,292.56,0,0,,0.437,1,0.957,0,Wednesday,Saturday
B013313,H006,H006-R047,03/05/2025,08/08/2025,18/08/2025,97,10,1,OTA-Expedia,Semi-Flex,119.22,1192.2,1,1,23/05/2025,0.744,0,1.023,0,Saturday,Friday
B013314,H004,H004-R047,27/07/2024,20/09/2024,26/09/2024,55,6,4,Direct,Flexible,93.44,560.64,1,0,,0.395,2,1.071,0,Saturday,Friday
B013315,H008,H008-R022,04/01/2024,01/04/2024,02/04/2024,88,1,3,OTA-Expedia,Flexible,112.03,112.03,1,0,,0.523,0,1.203,0,Thursday,Monday
B013316,H010,H010-R015,16/12/2025,23/12/2025,27/12/2025,7,4,4,OTA-Expedia,NRF,46.4,185.6,0,0,,0.614,0,1.037,0,Tuesday,Tuesday
B013317,H012,H012-R013,25/08/2024,27/08/2024,29/08/2024,2,2,2,Direct,NRF,125.31,250.62,0,0,,0.915,0,1.089,0,Sunday,Tuesday
B013318,H010,H010-R009,03/07/2024,12/11/2024,13/11/2024,132,1,1,OTA-Expedia,Flexible,58.49,58.49,1,1,18/07/2024,0.315,0,1.067,0,Wednesday,Tuesday
B013319,H002,H002-R048,20/05/2024,25/06/2024,26/06/2024,36,1,1,Corporate,Flexible,108.75,108.75,1,0,,0.82,1,0.995,0,Monday,Tuesday
B013320,H006,H006-R061,02/06/2025,14/06/2025,21/06/2025,12,7,1,Phone,Semi-Flex,143.07,1001.49,1,1,02/06/2025,0.612,0,1.02,0,Monday,Saturday
B013321,H014,H014-R041,02/07/2025,12/10/2025,21/10/2025,102,9,1,OTA-Expedia,Semi-Flex,111.62,1004.58,1,0,,0.225,0,1.045,0,Wednesday,Sunday
B013322,H014,H014-R018,17/07/2024,27/11/2024,04/12/2024,133,7,4,OTA-Booking,NRF,68.03,476.21,0,0,,0.069,0,1.052,0,Wednesday,Wednesday
B013323,H004,H004-R031,02/01/2024,16/02/2024,18/02/2024,45,2,2,OTA-Expedia,Flexible,68.32,136.64,1,0,,0.523,0,1.038,0,Tuesday,Friday
B013324,H013,H013-R031,16/09/2024,25/12/2024,29/12/2024,100,4,3,OTA-Booking,Flexible,71.82,287.28,1,0,,0.444,0,1.164,1,Monday,Wednesday
B013325,H002,H002-R046,05/01/2024,07/05/2024,17/05/2024,123,10,1,OTA-Booking,Flexible,87.83,878.3,1,0,,0.324,0,0.984,0,Friday,Tuesday
B013326,H005,H005-R015,11/02/2025,23/02/2025,24/02/2025,12,1,1,OTA-Booking,NRF,66.85,66.85,0,0,,0.063,0,0.92,0,Tuesday,Sunday
B013327,H008,H008-R030,20/12/2024,06/05/2025,08/05/2025,137,2,3,Corporate,NRF,92.5,185,0,0,,0.395,1,0.916,0,Friday,Tuesday
B013328,H012,H012-R020,23/06/2024,30/11/2024,03/12/2024,160,3,1,OTA-Expedia,Flexible,89.14,267.42,1,1,28/08/2024,0.461,0,1.143,0,Sunday,Saturday
B013329,H003,H003-R044,15/08/2025,22/08/2025,31/08/2025,7,9,3,OTA-Booking,Flexible,113.14,1018.26,1,0,,0.779,0,0.941,0,Friday,Friday
B013330,H003,H003-R032,04/03/2024,17/04/2024,25/04/2024,44,8,3,Corporate,Semi-Flex,90.51,724.08,1,0,,0.369,0,0.974,0,Monday,Wednesday
B013331,H001,H001-R018,08/05/2024,28/08/2024,29/08/2024,112,1,4,Direct,NRF,72.22,72.22,0,0,,0.558,0,1.145,0,Wednesday,Wednesday
B013332,H012,H012-R057,25/02/2025,18/05/2025,26/05/2025,82,8,3,OTA-Expedia,NRF,114.12,912.96,0,1,28/04/2025,0.537,0,1.018,0,Tuesday,Sunday
B013333,H014,H014-R033,12/10/2024,20/03/2025,23/03/2025,159,3,4,OTA-Booking,Flexible,77.8,233.4,1,1,18/02/2025,0.545,0,0.95,0,Saturday,Thursday
B013334,H005,H005-R046,10/01/2024,26/02/2024,27/02/2024,47,1,4,OTA-Expedia,Flexible,73.72,73.72,1,0,,0.335,1,1.029,0,Wednesday,Monday
B013335,H002,H002-R042,26/11/2024,13/05/2025,20/05/2025,168,7,2,Direct,NRF,97.02,679.14,0,0,,0.353,0,1,0,Tuesday,Tuesday
B013336,H002,H002-R034,02/05/2025,30/06/2025,10/07/2025,59,10,2,OTA-Booking,Flexible,124.87,1248.7,1,0,,0.506,0,1.041,0,Friday,Monday
B013337,H001,H001-R008,03/08/2024,31/08/2024,05/09/2024,28,5,1,OTA-Booking,Flexible,84.58,422.9,1,0,,0.597,1,0.913,0,Saturday,Saturday
B013338,H012,H012-R048,26/02/2025,07/08/2025,14/08/2025,162,7,4,Direct,NRF,151.08,1057.56,0,0,,0.395,0,0.951,0,Wednesday,Thursday
B013339,H002,H002-R031,01/01/2024,14/01/2024,18/01/2024,13,4,2,OTA-Booking,NRF,83.53,334.12,0,0,,0.6,0,0.986,0,Monday,Sunday
B013340,H012,H012-R037,15/11/2025,19/12/2025,20/12/2025,34,1,3,OTA-Expedia,NRF,91.35,91.35,0,0,,0.431,0,0.89,0,Saturday,Friday
B013341,H008,H008-R001,11/10/2024,24/11/2024,03/12/2024,44,9,1,OTA-Booking,Flexible,75.58,680.22,1,1,19/10/2024,0.379,0,0.987,0,Friday,Sunday
B013342,H011,H011-R048,12/01/2025,17/05/2025,19/05/2025,125,2,1,Phone,Semi-Flex,103.26,206.52,1,0,,0.639,0,0.962,0,Sunday,Saturday
B013343,H002,H002-R043,04/05/2024,02/06/2024,08/06/2024,29,6,2,Direct,NRF,114.88,689.28,0,0,,0.931,0,0.905,0,Saturday,Sunday
B013344,H008,H008-R028,03/02/2024,15/03/2024,20/03/2024,41,5,2,OTA-Booking,Flexible,84.73,423.65,1,0,,0.651,0,1.071,0,Saturday,Friday
B013345,H003,H003-R009,08/08/2025,02/12/2025,08/12/2025,116,6,2,OTA-Booking,Semi-Flex,70.35,422.1,1,0,,0.172,0,1.031,0,Friday,Tuesday
B013346,H004,H004-R045,29/11/2025,27/12/2025,06/01/2026,28,10,3,Direct,Flexible,70.64,706.4,1,0,,0.481,0,1.041,0,Saturday,Saturday
B013347,H011,H011-R049,23/03/2025,25/06/2025,05/07/2025,94,10,3,Direct,Flexible,95.61,956.1,1,0,,0.711,0,0.984,0,Sunday,Wednesday
B013348,H002,H002-R056,24/08/2024,15/01/2025,23/01/2025,144,8,2,OTA-Booking,Flexible,89.51,716.08,1,1,28/09/2024,0.648,0,1.004,0,Saturday,Wednesday
B013349,H002,H002-R007,16/06/2024,25/11/2024,04/12/2024,162,9,4,Phone,Semi-Flex,86.78,781.02,1,0,,0.496,0,1.16,0,Sunday,Monday
B013350,H008,H008-R047,18/03/2024,31/03/2024,04/04/2024,13,4,2,OTA-Expedia,Flexible,72.39,289.56,1,0,,0.275,0,0.996,0,Monday,Sunday
B013351,H007,H007-R005,10/04/2025,29/04/2025,30/04/2025,19,1,2,OTA-Expedia,Semi-Flex,57.1,57.1,1,0,,0.562,2,0.96,0,Thursday,Tuesday
B013352,H001,H001-R009,04/02/2025,22/05/2025,30/05/2025,107,8,2,Direct,NRF,66.81,534.48,0,0,,0.295,0,0.972,0,Tuesday,Thursday
B013353,H004,H004-R048,18/10/2024,26/12/2024,03/01/2025,69,8,3,OTA-Booking,Semi-Flex,73.1,584.8,1,0,,0.481,0,1.042,1,Friday,Thursday
B013354,H013,H013-R038,21/07/2024,22/11/2024,26/11/2024,124,4,2,Direct,Flexible,77.2,308.8,1,0,,0.166,0,0.966,0,Sunday,Friday
B013355,H013,H013-R036,06/01/2024,07/01/2024,10/01/2024,1,3,2,Direct,NRF,79.87,239.61,0,0,,0.503,0,1.027,0,Saturday,Sunday
B013356,H010,H010-R018,04/01/2024,03/03/2024,07/03/2024,59,4,2,OTA-Booking,NRF,60.07,240.28,0,0,,0.209,1,1.03,0,Thursday,Sunday
B013357,H011,H011-R026,12/09/2024,26/12/2024,05/01/2025,105,10,4,Phone,Semi-Flex,70.5,705,1,0,,0.762,0,0.962,1,Thursday,Thursday
B013358,H004,H004-R028,25/02/2024,12/05/2024,18/05/2024,77,6,3,OTA-Expedia,NRF,89.04,534.24,0,0,,0.266,0,1.025,0,Sunday,Sunday
B013359,H011,H011-R008,10/03/2025,16/05/2025,18/05/2025,67,2,2,Direct,Flexible,95.47,190.94,1,0,,0.419,0,1.142,0,Monday,Friday
B013360,H002,H002-R044,13/05/2025,20/07/2025,29/07/2025,68,9,3,OTA-Expedia,NRF,120.34,1083.06,0,0,,0.592,0,0.962,0,Tuesday,Sunday
B013361,H002,H002-R036,02/08/2024,29/08/2024,02/09/2024,27,4,3,Direct,NRF,127.6,510.4,0,0,,0.618,1,1.034,0,Friday,Thursday
B013362,H008,H008-R017,23/08/2025,12/10/2025,13/10/2025,50,1,3,OTA-Booking,NRF,110.58,110.58,0,0,,0.635,0,1.007,0,Saturday,Sunday
B013363,H009,H009-R014,28/07/2024,07/12/2024,15/12/2024,132,8,3,OTA-Booking,NRF,53.86,430.88,0,0,,0.419,0,0.883,0,Sunday,Saturday
B013364,H009,H009-R032,22/10/2024,12/02/2025,21/02/2025,113,9,2,OTA-Booking,Semi-Flex,52.68,474.12,1,0,,0.693,0,0.974,0,Tuesday,Wednesday
B013365,H008,H008-R003,20/01/2025,09/04/2025,13/04/2025,79,4,1,Direct,Flexible,98.66,394.64,1,0,,0.259,0,0.964,0,Monday,Wednesday
B013366,H009,H009-R013,09/11/2024,08/04/2025,18/04/2025,150,10,3,OTA-Booking,Flexible,73.4,734,1,0,,0.129,0,1.038,0,Saturday,Tuesday
B013367,H008,H008-R029,22/04/2024,05/09/2024,14/09/2024,136,9,2,Direct,NRF,128.84,1159.56,0,0,,0.073,0,1.033,0,Monday,Thursday
B013368,H011,H011-R009,30/07/2024,19/08/2024,26/08/2024,20,7,4,OTA-Expedia,Semi-Flex,100.67,704.69,1,0,,0.513,1,0.97,0,Tuesday,Monday
B013369,H011,H011-R055,16/08/2024,11/10/2024,19/10/2024,56,8,2,OTA-Booking,NRF,76.14,609.12,0,0,,0.482,0,0.92,0,Friday,Friday
B013370,H005,H005-R032,04/10/2024,14/01/2025,18/01/2025,102,4,1,Phone,NRF,64.89,259.56,0,0,,0.379,0,1.094,0,Friday,Tuesday
B013371,H009,H009-R011,11/09/2024,26/02/2025,05/03/2025,168,7,4,Direct,NRF,52.99,370.93,0,0,,0.155,1,1.009,0,Wednesday,Wednesday
B013372,H015,H015-R064,30/08/2024,15/01/2025,20/01/2025,138,5,1,Direct,Flexible,84.14,420.7,1,0,,0.619,0,1.087,0,Friday,Wednesday
B013373,H003,H003-R029,31/01/2025,26/04/2025,27/04/2025,85,1,3,OTA-Booking,Flexible,111.65,111.65,1,1,23/03/2025,0.622,0,1.005,0,Friday,Saturday
B013374,H010,H010-R001,25/04/2024,16/07/2024,24/07/2024,82,8,4,Corporate,NRF,79.05,632.4,0,1,02/07/2024,0.634,0,0.976,0,Thursday,Tuesday
B013375,H012,H012-R008,20/08/2024,15/10/2024,18/10/2024,56,3,1,Direct,NRF,106.01,318.03,0,0,,0.229,0,0.91,0,Tuesday,Tuesday
B013376,H001,H001-R024,09/06/2025,20/09/2025,29/09/2025,103,9,4,Direct,Flexible,85.55,769.95,1,0,,0.109,1,0.829,0,Monday,Saturday
B013377,H015,H015-R033,09/06/2025,13/07/2025,14/07/2025,34,1,4,Direct,NRF,145.77,145.77,0,0,,0.299,0,0.949,0,Monday,Sunday
B013378,H002,H002-R013,25/01/2024,30/01/2024,07/02/2024,5,8,4,Direct,NRF,91.19,729.52,0,0,,0.309,0,1.02,0,Thursday,Tuesday
B013379,H014,H014-R022,20/02/2025,07/07/2025,14/07/2025,137,7,1,Direct,NRF,113.64,795.48,0,0,,0.647,0,0.989,0,Thursday,Monday
B013380,H015,H015-R054,27/08/2024,10/11/2024,14/11/2024,75,4,2,Direct,Flexible,84.13,336.52,1,1,27/09/2024,0.653,0,1.093,0,Tuesday,Sunday
B013381,H001,H001-R004,02/08/2024,15/11/2024,18/11/2024,105,3,4,Direct,Flexible,46.86,140.58,1,0,,0.506,0,1.084,0,Friday,Friday
B013382,H001,H001-R026,29/07/2024,16/09/2024,17/09/2024,49,1,3,OTA-Booking,NRF,81.98,81.98,0,0,,0.737,0,0.985,0,Monday,Monday
B013383,H001,H001-R021,08/11/2024,22/03/2025,26/03/2025,134,4,2,OTA-Booking,NRF,54.49,217.96,0,0,,0.073,0,0.995,0,Friday,Saturday
B013384,H011,H011-R054,02/06/2024,13/09/2024,23/09/2024,103,10,3,OTA-Booking,Flexible,118.06,1180.6,1,1,05/09/2024,0.273,0,1.029,0,Sunday,Friday
B013385,H005,H005-R044,17/03/2024,21/05/2024,29/05/2024,65,8,1,Phone,Flexible,92.97,743.76,1,0,,0.411,0,1.068,0,Sunday,Tuesday
B013386,H002,H002-R029,29/11/2024,12/04/2025,18/04/2025,134,6,1,OTA-Expedia,Flexible,117.91,707.46,1,0,,0.627,0,0.993,0,Friday,Saturday
B013387,H011,H011-R038,29/03/2025,11/04/2025,14/04/2025,13,3,4,OTA-Booking,Flexible,93.21,279.63,1,0,,0.315,0,1.088,0,Saturday,Friday
B013388,H013,H013-R004,11/10/2024,31/10/2024,10/11/2024,20,10,4,Phone,Flexible,85.56,855.6,1,0,,0.705,0,1.066,0,Friday,Thursday
B013389,H015,H015-R060,11/07/2025,28/11/2025,03/12/2025,140,5,3,OTA-Booking,Flexible,76.87,384.35,1,0,,0.193,0,0.94,0,Friday,Friday
B013390,H004,H004-R002,21/01/2025,08/05/2025,10/05/2025,107,2,3,OTA-Expedia,NRF,95.79,191.58,0,1,21/02/2025,0.512,0,0.861,0,Tuesday,Thursday
B013391,H015,H015-R002,01/03/2024,13/08/2024,23/08/2024,165,10,4,Corporate,Flexible,115.22,1152.2,1,1,14/05/2024,0.666,1,1.006,0,Friday,Tuesday
B013392,H014,H014-R064,13/08/2024,26/11/2024,02/12/2024,105,6,1,Direct,Flexible,88.64,531.84,1,0,,0.612,0,1.048,0,Tuesday,Tuesday
B013393,H010,H010-R004,12/01/2024,09/01/2024,19/01/2024,-3,10,4,Direct,Flexible,55.51,555.1,1,1,12/01/2024,0.047,1,1.009,0,Friday,Tuesday
B013394,H009,H009-R002,20/03/2025,18/08/2025,24/08/2025,151,6,2,OTA-Expedia,Semi-Flex,84.24,505.44,1,1,25/06/2025,0.366,1,1.091,0,Thursday,Monday
B013395,H009,H009-R002,06/06/2024,26/11/2024,01/12/2024,173,5,3,Corporate,Flexible,61.62,308.1,1,1,12/10/2024,0.427,0,0.943,0,Thursday,Tuesday
B013396,H010,H010-R022,14/08/2024,02/02/2025,12/02/2025,172,10,4,Direct,NRF,55.99,559.9,0,0,,0.168,1,0.93,0,Wednesday,Sunday
B013397,H013,H013-R036,01/01/2024,04/05/2024,05/05/2024,124,1,3,Corporate,NRF,114.61,114.61,0,1,03/01/2024,0.308,1,1.025,0,Monday,Saturday
B013398,H015,H015-R012,23/07/2025,20/08/2025,25/08/2025,28,5,4,OTA-Booking,Flexible,122.33,611.65,1,0,,0.489,0,0.895,0,Wednesday,Wednesday
B013399,H013,H013-R054,07/12/2024,07/01/2025,08/01/2025,31,1,1,OTA-Expedia,Flexible,71.11,71.11,1,1,19/12/2024,0.588,0,0.997,0,Saturday,Tuesday
B013400,H007,H007-R014,06/10/2024,10/11/2024,20/11/2024,35,10,4,Corporate,Flexible,53.17,531.7,1,0,,0.574,0,1.083,0,Sunday,Sunday
B013401,H006,H006-R037,03/06/2024,23/09/2024,03/10/2024,112,10,3,Direct,Flexible,120.83,1208.3,1,0,,0.337,0,0.879,0,Monday,Monday
B013402,H012,H012-R020,29/07/2024,14/08/2024,20/08/2024,16,6,2,Direct,Flexible,154.39,926.34,1,0,,0.667,0,1,0,Monday,Wednesday
B013403,H010,H010-R010,11/11/2025,18/12/2025,21/12/2025,37,3,1,Direct,NRF,56.14,168.42,0,0,,0.602,1,0.95,0,Tuesday,Thursday
B013404,H007,H007-R008,06/01/2024,11/01/2024,20/01/2024,5,9,1,OTA-Booking,NRF,58.67,528.03,0,0,,0.324,0,1.101,0,Saturday,Thursday
B013405,H015,H015-R022,03/08/2024,20/10/2024,21/10/2024,78,1,4,OTA-Booking,Semi-Flex,104.43,104.43,1,0,,0.219,1,0.941,0,Saturday,Sunday
B013406,H013,H013-R067,27/12/2024,12/06/2025,16/06/2025,167,4,1,OTA-Expedia,NRF,107.54,430.16,0,0,,0.687,0,0.899,0,Friday,Thursday
B013407,H003,H003-R038,11/08/2024,08/11/2024,14/11/2024,89,6,1,OTA-Expedia,Flexible,83.9,503.4,1,0,,0.612,0,1.002,0,Sunday,Friday
B013408,H005,H005-R007,16/04/2024,15/06/2024,21/06/2024,60,6,3,OTA-Expedia,Flexible,95.16,570.96,1,0,,0.813,0,1.016,0,Tuesday,Saturday
B013409,H004,H004-R035,02/08/2025,30/10/2025,07/11/2025,89,8,2,OTA-Booking,Flexible,82.63,661.04,1,0,,0.375,0,0.863,0,Saturday,Thursday
B013410,H003,H003-R023,18/12/2024,29/04/2025,09/05/2025,132,10,2,OTA-Booking,Flexible,88.8,888,1,0,,0.787,1,0.963,0,Wednesday,Tuesday
B013411,H006,H006-R051,03/07/2025,31/07/2025,09/08/2025,28,9,4,Phone,Flexible,136.22,1225.98,1,0,,0.736,0,0.956,0,Thursday,Thursday
B013412,H001,H001-R005,27/06/2024,20/11/2024,22/11/2024,146,2,4,OTA-Expedia,Flexible,56.87,113.74,1,0,,0.109,1,0.993,0,Thursday,Wednesday
B013413,H010,H010-R016,07/01/2024,11/02/2024,14/02/2024,35,3,2,OTA-Expedia,NRF,62.18,186.54,0,0,,0.572,1,0.976,0,Sunday,Sunday
B013414,H005,H005-R003,12/05/2024,29/08/2024,08/09/2024,109,10,4,OTA-Booking,Flexible,88.02,880.2,1,0,,0.392,0,0.962,0,Sunday,Thursday
B013415,H013,H013-R042,04/06/2024,15/06/2024,18/06/2024,11,3,1,Direct,Flexible,136.86,410.58,1,0,,0.33,0,1.031,0,Tuesday,Saturday
B013416,H008,H008-R039,27/07/2025,07/08/2025,08/08/2025,11,1,2,Direct,Flexible,119.32,119.32,1,1,27/07/2025,0.712,0,1.089,0,Sunday,Thursday
B013417,H003,H003-R041,07/10/2025,15/10/2025,16/10/2025,8,1,2,OTA-Expedia,Semi-Flex,95.5,95.5,1,0,,0.73,0,1.013,0,Tuesday,Wednesday
B013418,H004,H004-R045,29/04/2025,01/08/2025,11/08/2025,94,10,2,Direct,Flexible,107.53,1075.3,1,1,02/06/2025,0.578,0,1.125,0,Tuesday,Friday
B013419,H012,H012-R040,25/07/2024,25/09/2024,04/10/2024,62,9,3,OTA-Booking,Flexible,145.65,1310.85,1,0,,0.353,0,1.05,0,Thursday,Wednesday
B013420,H001,H001-R001,19/03/2025,05/09/2025,08/09/2025,170,3,1,Direct,Semi-Flex,73.27,219.81,1,0,,0.523,0,0.908,0,Wednesday,Friday
B013421,H001,H001-R017,26/04/2025,12/06/2025,13/06/2025,47,1,1,Phone,Flexible,78.07,78.07,1,0,,0.68,0,1.127,0,Saturday,Thursday
B013422,H010,H010-R024,15/06/2024,15/07/2024,25/07/2024,30,10,2,OTA-Booking,Flexible,78.94,789.4,1,0,,0.659,1,1.037,0,Saturday,Monday
B013423,H004,H004-R035,07/08/2025,18/10/2025,28/10/2025,72,10,2,OTA-Expedia,Flexible,90.9,909,1,0,,0.363,0,0.894,0,Thursday,Saturday
B013424,H005,H005-R010,07/04/2025,12/07/2025,17/07/2025,96,5,4,OTA-Expedia,NRF,100.59,502.95,0,0,,0.744,0,1.098,0,Monday,Saturday
B013425,H005,H005-R044,02/01/2025,21/04/2025,30/04/2025,109,9,2,OTA-Booking,Flexible,81.71,735.39,1,0,,0.783,0,0.822,0,Thursday,Monday
B013426,H004,H004-R013,19/07/2025,05/10/2025,06/10/2025,78,1,3,OTA-Booking,NRF,82.63,82.63,0,0,,0.94,0,0.974,0,Saturday,Sunday
B013427,H012,H012-R007,08/09/2024,17/02/2025,23/02/2025,162,6,2,OTA-Expedia,Flexible,101.09,606.54,1,0,,0.229,0,1.011,0,Sunday,Monday
B013428,H006,H006-R003,09/04/2025,29/07/2025,02/08/2025,111,4,4,Direct,NRF,131.93,527.72,0,0,,0.655,1,1.032,0,Wednesday,Tuesday
B013429,H002,H002-R036,13/10/2024,16/01/2025,18/01/2025,95,2,3,OTA-Booking,Flexible,82.62,165.24,1,0,,0.208,1,1.025,0,Sunday,Thursday
B013430,H011,H011-R001,20/08/2024,02/09/2024,06/09/2024,13,4,4,OTA-Booking,NRF,100.1,400.4,0,0,,0.51,0,0.937,0,Tuesday,Monday
B013431,H003,H003-R056,08/09/2025,11/11/2025,13/11/2025,64,2,1,OTA-Booking,NRF,66.07,132.14,0,1,09/11/2025,0.24,0,0.96,0,Monday,Tuesday
B013432,H014,H014-R021,07/01/2025,24/02/2025,02/03/2025,48,6,2,Direct,NRF,84.88,509.28,0,1,12/02/2025,0.351,0,0.991,0,Tuesday,Monday
B013433,H005,H005-R012,19/02/2024,12/05/2024,18/05/2024,83,6,1,Phone,Semi-Flex,91.08,546.48,1,0,,0.683,0,0.926,0,Monday,Sunday
B013434,H011,H011-R055,23/07/2025,27/08/2025,29/08/2025,35,2,4,Direct,Semi-Flex,92.26,184.52,1,1,29/07/2025,0.506,0,0.918,0,Wednesday,Wednesday
B013435,H007,H007-R019,06/03/2025,11/04/2025,12/04/2025,36,1,4,OTA-Booking,NRF,66,66,0,0,,0.023,0,1.09,0,Thursday,Friday
B013436,H013,H013-R010,14/01/2025,25/05/2025,02/06/2025,131,8,2,Direct,NRF,109.11,872.88,0,0,,0.587,1,1.136,0,Tuesday,Sunday
B013437,H015,H015-R037,26/08/2025,16/11/2025,20/11/2025,82,4,4,Direct,Flexible,73.2,292.8,1,0,,0.224,0,1.143,0,Tuesday,Sunday
B013438,H012,H012-R072,10/12/2024,29/01/2025,31/01/2025,50,2,2,Direct,Semi-Flex,96.28,192.56,1,0,,0.624,0,0.961,0,Tuesday,Wednesday
B013439,H006,H006-R074,20/07/2025,29/10/2025,04/11/2025,101,6,2,Direct,Semi-Flex,91.75,550.5,1,1,07/08/2025,0.52,0,0.972,0,Sunday,Wednesday
B013440,H004,H004-R017,16/04/2024,27/09/2024,06/10/2024,164,9,2,OTA-Booking,Flexible,106.42,957.78,1,1,30/04/2024,0.57,0,0.908,0,Tuesday,Friday
B013441,H009,H009-R025,23/11/2024,09/05/2025,16/05/2025,167,7,2,OTA-Booking,NRF,82.18,575.26,0,0,,0.253,0,1.126,0,Saturday,Friday
B013442,H004,H004-R027,16/03/2024,05/05/2024,14/05/2024,50,9,3,Direct,Flexible,76.75,690.75,1,0,,0.723,0,0.959,0,Saturday,Sunday
B013443,H005,H005-R037,07/01/2024,13/02/2024,14/02/2024,37,1,2,OTA-Booking,Flexible,64.09,64.09,1,1,25/01/2024,0.479,0,0.891,0,Sunday,Tuesday
B013444,H013,H013-R022,11/07/2025,23/10/2025,29/10/2025,104,6,3,OTA-Expedia,Flexible,106.21,637.26,1,0,,0.619,0,1.004,0,Friday,Thursday
B013445,H015,H015-R017,12/01/2024,07/05/2024,17/05/2024,116,10,4,OTA-Expedia,NRF,108.94,1089.4,0,0,,0.608,0,0.916,0,Friday,Tuesday
B013446,H005,H005-R044,21/06/2024,06/11/2024,09/11/2024,138,3,3,Phone,Semi-Flex,56.11,168.33,1,1,19/09/2024,0.586,0,0.846,0,Friday,Wednesday
B013447,H002,H002-R064,21/11/2024,08/02/2025,10/02/2025,79,2,1,Direct,Flexible,76.61,153.22,1,1,15/12/2024,0.689,0,0.998,0,Thursday,Saturday
B013448,H005,H005-R049,20/09/2024,31/01/2025,08/02/2025,133,8,1,Phone,NRF,61.36,490.88,0,0,,0.28,0,0.852,0,Friday,Friday
B013449,H010,H010-R022,14/09/2025,21/09/2025,24/09/2025,7,3,3,OTA-Booking,Flexible,79.44,238.32,1,0,,0.487,0,1.071,0,Sunday,Sunday
B013450,H003,H003-R061,08/01/2024,04/01/2024,08/01/2024,-4,4,3,OTA-Expedia,NRF,71.69,286.76,0,0,,0.472,0,0.964,0,Monday,Thursday
B013451,H009,H009-R016,07/07/2024,03/12/2024,12/12/2024,149,9,2,OTA-Booking,NRF,62.5,562.5,0,0,,0.381,0,0.967,0,Sunday,Tuesday
B013452,H014,H014-R026,06/09/2024,15/02/2025,24/02/2025,162,9,4,OTA-Expedia,NRF,85.07,765.63,0,0,,0.208,0,0.968,0,Friday,Saturday
B013453,H004,H004-R041,26/06/2025,12/11/2025,15/11/2025,139,3,3,OTA-Booking,Semi-Flex,69.75,209.25,1,0,,0.72,0,1.041,0,Thursday,Wednesday
B013454,H002,H002-R074,04/05/2024,14/07/2024,16/07/2024,71,2,1,Direct,NRF,144.24,288.48,0,0,,0.343,0,1.015,0,Saturday,Sunday
B013455,H015,H015-R067,03/01/2025,28/02/2025,01/03/2025,56,1,2,OTA-Booking,Flexible,75.9,75.9,1,0,,0.514,0,0.948,0,Friday,Friday
B013456,H011,H011-R042,01/04/2024,04/07/2024,06/07/2024,94,2,2,OTA-Expedia,Semi-Flex,119.7,239.4,1,1,10/04/2024,0.508,1,0.952,0,Monday,Thursday
B013457,H011,H011-R020,07/11/2024,30/11/2024,06/12/2024,23,6,4,OTA-Booking,NRF,73.88,443.28,0,0,,0.314,1,0.892,0,Thursday,Saturday
B013458,H010,H010-R023,08/01/2024,25/03/2024,03/04/2024,77,9,3,Phone,Semi-Flex,46.25,416.25,1,0,,0.772,0,0.994,1,Monday,Monday
B013459,H003,H003-R016,18/03/2025,06/08/2025,14/08/2025,141,8,4,OTA-Booking,Flexible,115.35,922.8,1,0,,0.769,0,1.063,0,Tuesday,Wednesday
B013460,H006,H006-R057,24/10/2024,31/10/2024,06/11/2024,7,6,3,Direct,Semi-Flex,121.76,730.56,1,0,,0.398,2,1.089,0,Thursday,Thursday
B013461,H010,H010-R005,15/09/2024,20/02/2025,26/02/2025,158,6,4,OTA-Booking,Flexible,47.31,283.86,1,1,18/12/2024,0.381,0,0.973,0,Sunday,Thursday
